Month,Branch,Spare_code,Spare_name,Model,Product,Coverage_type,Part_Replacement_count
Mar-20,WB,OTHER,OTHER,A01UKB610,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A01UKB610,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A02UKB600,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A02UKB600,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A10UKB810,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A10UKB810,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A11UFB500,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A11UFB500,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A12UKB800,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A12UKB800,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A14UFB206,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A14UFB206,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A14UFB207,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A14UFB207,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A14UKB820,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A14UKB820,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A15UFB502,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A15UFB502,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A20PMH100,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A20PMH100,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A20TMH210,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A20TMH210,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A20UKB830,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A20UKB830,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A22FDN500,LED,PS,2
Mar-20,WB,OTHER,OTHER,A22FDN500,LED,UW,2
Mar-20,WB,OTHER,OTHER,A22FDN510,LED,PS,2
Mar-20,WB,OTHER,OTHER,A22FDN510,LED,UW,2
Mar-20,WB,OTHER,OTHER,A22UFB402,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A22UFB402,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A24FDN520,LED,PS,2
Mar-20,WB,OTHER,OTHER,A24FDN520,LED,UW,2
Mar-20,WB,OTHER,OTHER,A24FDN530,LED,PS,2
Mar-20,WB,OTHER,OTHER,A24FDN530,LED,UW,2
Mar-20,WB,OTHER,OTHER,A24FDN532,LED,PS,2
Mar-20,WB,OTHER,OTHER,A24FDN532,LED,UW,2
Mar-20,WB,OTHER,OTHER,A24FDN534,LED,PS,2
Mar-20,WB,OTHER,OTHER,A24FDN534,LED,UW,2
Mar-20,WB,OTHER,OTHER,A24HDN534,LED,PS,2
Mar-20,WB,OTHER,OTHER,A24HDN534,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HCN700,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HCN700,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HCS800,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HCS800,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN550,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN550,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN552,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN552,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN560,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN560,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN562,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN562,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN563,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN563,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN564,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN564,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN570,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN570,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDN572,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDN572,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDS600,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDS600,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDS610,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDS610,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDS620,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDS620,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HDS622,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HDS622,LED,UW,2
Mar-20,WB,OTHER,OTHER,A32HES900,LED,PS,2
Mar-20,WB,OTHER,OTHER,A32HES900,LED,UW,2
Mar-20,WB,OTHER,OTHER,A34TMH220,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A34TMH220,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A35DMH600,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A35DMH600,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A40HDN952,LED,PS,2
Mar-20,WB,OTHER,OTHER,A40HDN952,LED,UW,2
Mar-20,WB,OTHER,OTHER,A40HDS950,LED,PS,2
Mar-20,WB,OTHER,OTHER,A40HDS950,LED,UW,2
Mar-20,WB,OTHER,OTHER,A40UFB201,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A40UFB201,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A40UFB204,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A40UFB204,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A40UFB401,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A40UFB401,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A43FDS960,LED,PS,2
Mar-20,WB,OTHER,OTHER,A43FDS960,LED,UW,2
Mar-20,WB,OTHER,OTHER,A43FDS962,LED,PS,2
Mar-20,WB,OTHER,OTHER,A43FDS962,LED,UW,2
Mar-20,WB,OTHER,OTHER,A43UDS965,LED,PS,2
Mar-20,WB,OTHER,OTHER,A43UDS965,LED,UW,2
Mar-20,WB,OTHER,OTHER,A45DMH700,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A45DMH700,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A45UFB205,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A45UFB205,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A49UDS968,LED,PS,2
Mar-20,WB,OTHER,OTHER,A49UDS968,LED,UW,2
Mar-20,WB,OTHER,OTHER,A49UDS969,LED,PS,2
Mar-20,WB,OTHER,OTHER,A49UDS969,LED,UW,2
Mar-20,WB,OTHER,OTHER,A50DMA400,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50DMA400,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50DMA450,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50DMA450,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50UKB700,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A50UKB700,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A50UKB701,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A50UKB701,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A50WEH330,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WEH330,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50WMA310,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WMA310,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50WMA311,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WMA311,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50WMH320,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WMH320,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50WMH321,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WMH321,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A50WMH322,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A50WMH322,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A55DMH500,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A55DMH500,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A55UDS970,LED,PS,2
Mar-20,WB,OTHER,OTHER,A55UDS970,LED,UW,2
Mar-20,WB,OTHER,OTHER,A55UDS972,LED,PS,2
Mar-20,WB,OTHER,OTHER,A55UDS972,LED,UW,2
Mar-20,WB,OTHER,OTHER,A55UDS973,LED,PS,2
Mar-20,WB,OTHER,OTHER,A55UDS973,LED,UW,2
Mar-20,WB,OTHER,OTHER,A55UDS974,LED,PS,2
Mar-20,WB,OTHER,OTHER,A55UDS974,LED,UW,2
Mar-20,WB,OTHER,OTHER,A60UFB202,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A60UFB202,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A60UFB510,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A60UFB510,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A65UDS980,LED,PS,2
Mar-20,WB,OTHER,OTHER,A65UDS980,LED,UW,2
Mar-20,WB,OTHER,OTHER,A65UFB203,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A65UFB203,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A70UKB710,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A70UKB710,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A70UKB711,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A70UKB711,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A75DMH520,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A75DMH520,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A80UFB501,MMSPK,PS,2
Mar-20,WB,OTHER,OTHER,A80UFB501,MMSPK,UW,2
Mar-20,WB,OTHER,OTHER,A90DEH800,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A90DEH800,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A90DMH540,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A90DMH540,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,A90DMH810,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,A90DMH810,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ADC4510,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ADC4510,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ADC5000,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ADC5000,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ADC5010,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ADC5010,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ADC7510,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ADC7510,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ADC8510,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ADC8510,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,APC2010,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,APC2010,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ATC2010,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ATC2010,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ATC2011,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ATC2011,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ATC3410,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ATC3410,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,ATC3510,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,ATC3510,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,AWC5000,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,AWC5000,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,AWC5010,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,AWC5010,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,AWC5100,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,AWC5100,ACOL,UW,2
Mar-20,WB,OTHER,OTHER,AWC5110,ACOL,PS,2
Mar-20,WB,OTHER,OTHER,AWC5110,ACOL,UW,2
Mar-20,,LCBLS001111,BACK LIGHT LED BAR A32HDS600,A32HDS600,LED,UW,1
May-20,ANDHRA,LCBLN001231,BACK LIGHT LED BAR-A40HDN952,A40HDN952,LED,UW,2
May-20,BR,ABMMDC02624,MAIN MOTOR GURU-A90DEH800,A90DEH800,ACOL,UW,1
May-20,BR,ABMMDC02624,MAIN MOTOR GURU-A90DMH810,A90DMH810,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A55DEH510,A55DEH510,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A55DMH500,A55DMH500,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A75DEH530,A75DEH530,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A75DMH520,A75DMH520,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A90DEH550,A90DEH550,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -A90DMH540,A90DMH540,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -ADC7510,ADC7510,ACOL,UW,1
May-20,BR,AMPUH002932,PUMP- MAGNA -ADC8510,ADC8510,ACOL,UW,1
May-20,DELHI,LCMBN000804,MAIN BOARD CHASSIS A32HCN700,A32HCN700,LED,UW,1
May-20,EAST,LMBLN000911,BACK LIGHT LED BAR A32HDN562,A32HDN562,LED,UW,2
May-20,EAST,LMOPN000912,Open Cell A32HDN562,A32HDN562,LED,UW,1
May-20,EAST,LMOPN000912,Open Cell A32HDN564,A32HDN564,LED,UW,1
May-20,EAST,LNBLN000960,BACK LIGHT LED BAR A32HDN552,A32HDN552,LED,UW,1
May-20,GUJ,ABMMN003751,MAIN MOTOR VESTA- VESTA--A50WEH330,A50WEH330,ACOL,UW,1
May-20,GUJ,LMPAN000913,Panel A32HDN562,A32HDN562,LED,UW,1
May-20,GUJ,OTHER,OTHER,A01UKB610,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A02UKB600,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A10UKB810,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A11UFB500,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A12UKB800,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A12UKB800NEW,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A14UFB206,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A14UFB207,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A14UKB820,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A15UFB502,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A20PMH100,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A20TMH210,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A20UKB830,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A22FDN500,LED,PS,2
May-20,GUJ,OTHER,OTHER,A22FDN510,LED,PS,2
May-20,GUJ,OTHER,OTHER,A22UFB402,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A24FDN520,LED,PS,2
May-20,GUJ,OTHER,OTHER,A24FDN530,LED,PS,2
May-20,GUJ,OTHER,OTHER,A24FDN532,LED,PS,2
May-20,GUJ,OTHER,OTHER,A24FDN534,LED,PS,2
May-20,GUJ,OTHER,OTHER,A24HDN534,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HCN700,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HCS800,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN550,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN552,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN560,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN562,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN563,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN564,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN570,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDN572,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDS600,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDS610,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDS620,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HDS622,LED,PS,2
May-20,GUJ,OTHER,OTHER,A32HES900,LED,PS,2
May-20,GUJ,OTHER,OTHER,A34TMH220,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A35DMH600,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A40HDN952,LED,PS,2
May-20,GUJ,OTHER,OTHER,A40HDS950,LED,PS,2
May-20,GUJ,OTHER,OTHER,A40UFB201,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A40UFB204,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A40UFB401,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A43FDS960,LED,PS,2
May-20,GUJ,OTHER,OTHER,A43FDS962,LED,PS,2
May-20,GUJ,OTHER,OTHER,A43UDS965,LED,PS,2
May-20,GUJ,OTHER,OTHER,A45DMH700,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A45UFB205,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A49UDS968,LED,PS,2
May-20,GUJ,OTHER,OTHER,A49UDS969,LED,PS,2
May-20,GUJ,OTHER,OTHER,A50DMA400,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50DMA450,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50UKB700,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A50UKB701,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A50WEH330,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50WMA310,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50WMA311,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50WMH320,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50WMH321,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A50WMH322,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A55DMH500,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A55UDS970,LED,PS,2
May-20,GUJ,OTHER,OTHER,A55UDS972,LED,PS,2
May-20,GUJ,OTHER,OTHER,A55UDS973,LED,PS,2
May-20,GUJ,OTHER,OTHER,A55UDS974,LED,PS,2
May-20,GUJ,OTHER,OTHER,A60UFB202,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A60UFB510,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A65UDS980,LED,PS,2
May-20,GUJ,OTHER,OTHER,A65UFB203,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A70UKB710,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A70UKB711,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A75DMH520,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A80UFB501,MMSPK,PS,2
May-20,GUJ,OTHER,OTHER,A90DEH800,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A90DMH540,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,A90DMH810,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ADC4510,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ADC5000,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ADC5010,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ADC7510,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ADC8510,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,APC2010,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ATC2010,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ATC2011,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ATC3410,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,ATC3510,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,AWC5000,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,AWC5010,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,AWC5100,ACOL,PS,2
May-20,GUJ,OTHER,OTHER,AWC5110,ACOL,PS,2
May-20,KANPUR,ABCPD002671,CONTROL PANEL MECH.GURU-A90DMH810,A90DMH810,ACOL,PS,2
May-20,KANPUR,ABCPD002671,CONTROL PANEL MECH.GURU-A90DMH810,A90DMH810,ACOL,UW,1
May-20,KANPUR,ABSFDC02602,FILTER FRAME SIDEGURU-A90DEH800,A90DEH800,ACOL,UW,1
May-20,KANPUR,ABSFDC02602,FILTER FRAME SIDEGURU-A90DMH810,A90DMH810,ACOL,UW,1
May-20,KANPUR,ACBCF002816,BACK COVER-VERA--A50WDH330,A50WDH330,ACOL,UW,1
May-20,KANPUR,ACBCF002816,BACK COVER-VERA--A50WMA310,A50WMA310,ACOL,UW,1
May-20,KANPUR,ACBCF002816,BACK COVER-VERA--A50WMA311,A50WMA311,ACOL,UW,1
May-20,KANPUR,ACBCF002816,BACK COVER-VERA--AWC5000,AWC5000,ACOL,UW,1
May-20,KANPUR,ACBCF002816,BACK COVER-VERA--AWC5100,AWC5100,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -A50WMH320,A50WMH320,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -A50WMH321,A50WMH321,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -A50WMH322,A50WMH322,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -ATC3410,ATC3410,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -AWC5010,AWC5010,ACOL,UW,1
May-20,KANPUR,ACBCF002867,BACK COVER -VERA P -AWC5110,AWC5110,ACOL,UW,1
May-20,KANPUR,ACBLF002818,BLOWER-VERA--A50WDH330,A50WDH330,ACOL,UW,1
May-20,KANPUR,ACBLF002818,BLOWER-VERA--A50WMA310,A50WMA310,ACOL,UW,1
May-20,KANPUR,ACBLF002818,BLOWER-VERA--A50WMA311,A50WMA311,ACOL,UW,1
May-20,KANPUR,ACBLF002818,BLOWER-VERA--AWC5000,AWC5000,ACOL,UW,1
May-20,KANPUR,ACBLF002818,BLOWER-VERA--AWC5100,AWC5100,ACOL,UW,1
May-20,KANPUR,ACFRF002975,Front -RAPID -A45DEH610,A45DEH610,ACOL,UW,1
May-20,KANPUR,ACFRF002975,Front -RAPID -A45DMH700,A45DMH700,ACOL,UW,1
May-20,KANPUR,ACFRF002975,Front -RAPID -ADC4510,ADC4510,ACOL,UW,1
May-20,KANPUR,ACFRF002975,Front -RAPID -ADC451R,ADC451R,ACOL,UW,1
May-20,KANPUR,ACFRF002975,Front -RAPID -DC4500,DC4500,ACOL,UW,1
May-20,KANPUR,ACKNF002755,Knob  -A35DMH600 -PRIMA P -A35DMH600,A35DMH600,ACOL,UW,1
May-20,KANPUR,ACKNF002755,Knob  -PRIMA -ATC3510,ATC3510,ACOL,UW,1
May-20,KANPUR,ACKNF002755,Knob  -PRIMA -ATC351R,ATC351R,ACOL,UW,1
May-20,KANPUR,ACPUF002775,Pump -A35DMH600 -PRIMA P -A35DMH600,A35DMH600,ACOL,UW,1
May-20,KANPUR,ACPUF002775,Pump -PRIMA -ATC3510,ATC3510,ACOL,UW,1
May-20,KANPUR,ACPUF002775,Pump -PRIMA -ATC351R,ATC351R,ACOL,UW,1
May-20,KANPUR,ACSMF002830,SWING MOTOR-VERA--A50WDH330,A50WDH330,ACOL,UW,1
May-20,KANPUR,ACSMF002830,SWING MOTOR-VERA--A50WMA310,A50WMA310,ACOL,UW,1
May-20,KANPUR,ACSMF002830,SWING MOTOR-VERA--A50WMA311,A50WMA311,ACOL,UW,1
May-20,KANPUR,ACSMF002830,SWING MOTOR-VERA--AWC5000,AWC5000,ACOL,UW,1
May-20,KANPUR,ACSMF002830,SWING MOTOR-VERA--AWC5100,AWC5100,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A55DEH510,A55DEH510,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A55DMH500,A55DMH500,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A75DEH530,A75DEH530,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A75DMH520,A75DMH520,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A90DEH550,A90DEH550,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -A90DMH540,A90DMH540,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -ADC7510,ADC7510,ACOL,UW,1
May-20,KANPUR,AMCWH002936,CASTER WHEEL- MAGNA -ADC8510,ADC8510,ACOL,UW,1
May-20,KANPUR,LCBLNC00855,BACK LIGHT LED BAR A32HCN700,A32HCN700,LED,UW,1
May-20,KANPUR,LCBLNC00855,BACK LIGHT LED BAR A32HCS800,A32HCS800,LED,UW,1
May-20,KANPUR,MCMBN000443,main Board A22UFB402,A22UFB402,MMSPK,UW,2
May-20,KANPUR,OTHER,OTHER,A01UKB610,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A02UKB600,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A10UKB810,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A11UFB500,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A12UKB800,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A12UKB800NEW,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A14UFB206,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A14UFB207,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A14UKB820,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A15UFB502,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A20PMH100,ACOL,UW,6
May-20,KANPUR,OTHER,OTHER,A20TMH210,ACOL,UW,6
May-20,KANPUR,OTHER,OTHER,A20UKB830,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A22FDN500,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A22FDN510,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A22UFB402,MMSPK,UW,6
May-20,KANPUR,OTHER,OTHER,A24FDN520,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A24FDN530,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A24FDN532,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A24FDN534,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A24HDN534,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A32HCN700,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A32HCS800,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A32HDN550,LED,UW,6
May-20,KANPUR,OTHER,OTHER,A32HDN552,LED,UW,6
